ImageId,0,1,2,3,4,5,6,7,8,9,Label
6919,0.0,0.0,0.0,0.0,2.0730842548623897e-24,0.0,0.0,1.63432227224284e-26,1.0000922586805462e-21,1.0,9
6920,2.419558577308515e-26,1.2222342238947209e-36,1.0,4.2383774983591194e-13,1.2275700671173878e-29,5.158178447747231e-29,0.0,1.3132863685427765e-09,2.1328481041309362e-14,3.100507690862089e-36,2
6921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6922,0.0,0.0,0.0,0.0,6.333475410791323e-13,0.0,0.0,2.5339106689602135e-30,3.2134434525490995e-30,1.0,9
6923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6924,0.0,0.0,0.0,0.0,1.0,0.0,2.923836945336527e-34,0.0,0.0,1.4273657621314528e-31,4
6925,0.0,0.0,0.0,0.0,1.4264371244154897e-28,0.0,0.0,2.975797598206385e-36,4.3926074163859957e-38,1.0,9
6926,0.0,0.0,1.0,3.995860738825057e-20,0.0,2.039514984593287e-36,0.0,0.0,0.0,0.0,2
6927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6928,0.0,0.0,0.0,0.0,1.4824344077155886e-35,0.0,0.0,0.0,0.0,1.0,9
6929,0.0,0.0,2.3203211165970107e-37,9.046671018645563e-14,7.835559550517325e-33,0.0,0.0,1.0,7.86316135466894e-27,1.480296589720007e-15,7
6930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6931,0.0,0.0,0.0,0.0,1.7647960043405317e-15,0.0,0.0,3.310015297565198e-30,9.714364164578413e-37,1.0,9
6932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6933,0.0,0.0,0.0,0.0,2.6627750871512043e-25,0.0,0.0,3.241515220969522e-37,0.0,1.0,9
6934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.929773903641624e-32,7
6937,0.0,2.4053580704349906e-34,2.397679262027598e-28,2.0570575732609416e-35,6.019642951004118e-24,0.0,0.0,1.0,3.241490548941638e-22,3.9864131323648514e-24,7
6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
6939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
6941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6943,0.0,0.0,0.0,0.0,4.0137369403197204e-34,0.0,0.0,3.460980465795427e-27,1.662036605415417e-33,1.0,9
6944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6946,0.0,0.0,2.2109379628824557e-34,1.228661019914499e-30,0.0,0.0,0.0,1.0,0.0,0.0,7
6947,0.0,0.0,0.0,1.0,0.0,2.8415753570501915e-35,0.0,0.0,0.0,0.0,3
6948,0.0,0.0,0.0,0.0,2.279443660958125e-25,0.0,0.0,1.8990284684652775e-37,1.7026842817118903e-33,1.0,9
6949,0.0,0.0,7.4367172560192e-34,0.0,1.3316572970273328e-27,2.4891595328239306e-38,0.0,1.9163793684713228e-35,1.0,1.6706407898349203e-21,8
6950,0.0,3.859480101433338e-30,1.4581523118277938e-31,1.0,0.0,1.5611918612618415e-23,1.3197454160383485e-38,6.37905312473725e-30,3.631231517321292e-26,8.871198788313855e-26,3
6951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6952,0.0,0.0,0.0,0.0,3.075474987526694e-14,0.0,0.0,6.830974391747038e-29,7.103096953976407e-27,1.0,9
6953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6954,0.0,0.0,0.0,1.4558134587421383e-37,6.512133643747868e-33,1.8604635783172718e-32,2.2038864424691216e-37,0.0,1.0,1.2026801401943982e-20,8
6955,1.0,1.6118373928763778e-38,1.6774780461446126e-31,3.2426950685381016e-34,2.863322432337827e-23,7.683502135364744e-27,7.00120494911971e-09,3.471530613734283e-28,5.043190543868315e-21,7.407878478745882e-23,0
6956,0.0,0.0,0.0,1.0,0.0,2.8966808457621463e-20,0.0,0.0,0.0,0.0,3
6957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6958,0.0,0.0,0.0,0.0,8.896507141297102e-20,0.0,0.0,0.0,0.0,1.0,9
6959,0.0,0.0,0.0,2.611786383954068e-13,0.0,1.0,4.7849127615193254e-30,1.3634946418125744e-30,1.4275182579441672e-16,1.4401896123693756e-26,5
6960,0.0,0.0,1.0,2.0376048071035768e-11,0.0,3.5404236807836456e-33,0.0,1.4279989633224216e-29,2.532311081730291e-19,0.0,2
6961,1.1181686641293753e-19,0.00039291128632612526,8.788117611402413e-08,2.365036999009124e-38,0.0,0.0,0.0,0.0,0.9996070265769958,6.827253446684615e-20,8
6962,0.0,0.0,0.0,0.0,4.877765695998123e-28,0.0,0.0,1.531830320318857e-24,6.592558829477103e-28,1.0,9
6963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1157667481730378e-32,4
6964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
6965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6967,6.582571510196542e-38,3.618519684189119e-20,2.161689771836698e-35,3.5583760509145943e-33,0.005956340581178665,2.2899657677575844e-22,3.77946297845874e-30,1.885836304436567e-17,4.289316230215827e-14,0.9940436482429504,9
6968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6969,5.249748742975722e-30,0.0,0.0,0.0,2.352472730504651e-11,0.0,0.0,3.200694891218059e-23,1.208800525639842e-30,1.0,9
6970,0.0,0.0,1.810876506989769e-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
6971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
6972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
6973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.260391389880499e-32,4
6974,0.0,0.0,0.0,1.0,0.0,8.838013180518576e-37,0.0,0.0,0.0,0.0,3
6975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
6976,0.0,0.0,0.0,0.0,0.0,1.0,1.7252202532915805e-34,0.0,0.0,0.0,5
6977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
6978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.87417372438354e-26,4
6981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6982,0.0,0.0,0.0,2.2646989215108245e-34,0.0,1.1719648831161955e-34,0.0,0.0,1.0,2.633747898427626e-35,8
6983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
6986,0.0,0.0,0.0,0.0,2.1725061696844306e-25,0.0,0.0,3.5257554120597487e-28,8.487852386048151e-33,1.0,9
6987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
6988,1.20552587789429e-16,2.794970921371487e-09,2.6093432996477666e-23,6.927001599667547e-33,1.7425991038873706e-23,3.4564621300224015e-38,2.757265684543289e-24,2.746935156558967e-24,1.0,6.660399323346592e-22,8
6989,3.950619265206716e-27,1.0592967342435044e-31,6.77176250179228e-23,1.517554314531908e-28,0.0,4.675355871375539e-37,2.856731980549135e-31,0.0,1.0,3.276584732909039e-38,8
6990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.566004479905573e-27,0.0,0.0,2
6993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3835245347331675e-38,7
6994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
6995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.335532183967582e-21,4
6999,0.0,0.0,0.0,2.2086377895801287e-18,1.0,2.3050599459140536e-21,0.0,0.0,1.3911755152488334e-18,2.8357055463417393e-28,4
7000,0.0,0.0,0.0,1.0,0.0,3.36653720957032e-33,0.0,0.0,0.0,0.0,3
7001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
7002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7003,0.0,0.0,4.724947503299698e-30,2.554586561697214e-35,0.0,0.0,0.0,1.0,0.0,8.441352795142001e-26,7
7004,4.751927096991466e-33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
7006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.195651491444613e-26,4
7007,0.0,0.0,0.0,5.604389722736035e-35,0.0,1.0,3.26437349915977e-14,0.0,1.4752458811182548e-37,0.0,5
7008,1.0,2.5339415116820094e-36,4.807611366415872e-33,0.0,0.0,0.0,1.1236392983267236e-31,7.700256955508935e-27,6.055337723674011e-25,6.936096487010679e-26,0
7009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7010,0.0,0.0,1.0,8.046016385085656e-25,0.0,0.0,0.0,0.0,0.0,0.0,2
7011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
7016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.80984921378625e-33,6.513277888649663e-25,4
7018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
7019,0.0,0.0,0.0,0.0,2.5369282099785483e-30,0.0,0.0,0.0,0.0,1.0,9
7020,0.0,0.0,1.0,4.84764723463694e-33,0.0,0.0,0.0,2.0022332595837217e-38,0.0,0.0,2
7021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7022,0.0,0.0,0.0,0.0,1.9266119951377642e-35,0.0,0.0,1.0,0.0,4.715534987132664e-28,7
7023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7025,0.0,0.0,0.0,0.0,1.2936012641003937e-32,0.0,0.0,1.0,0.0,0.0,7
7026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7027,0.0,1.4321324215416098e-06,0.9999985694885254,0.0,3.448224218260942e-24,0.0,0.0,1.2519944850022165e-37,0.0,0.0,2
7028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
7030,0.0,0.0,1.3515866660174564e-26,0.0,0.0,0.0,0.0,1.0,0.0,1.6932000282433588e-35,7
7031,0.0,0.0,4.206057275170351e-33,1.325999814658588e-35,8.355561459989855e-25,1.0,2.68156156309001e-25,0.0,1.8767730696356982e-13,1.5896639319519053e-25,5
7032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4803823686652067e-36,4
7035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7036,0.0,1.2291010628003355e-23,0.9999997615814209,7.875857855234319e-27,0.0,0.0,0.0,0.0,2.4536467435609666e-07,3.8038086729760595e-36,2
7037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
7038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7039,1.2250513971301391e-11,1.0817444144718917e-28,1.641056951484643e-05,0.999983549118042,1.7009418838375457e-26,7.653771713633795e-12,7.819800390122023e-29,7.683313620748811e-13,1.1538887377264182e-15,1.5711953489466317e-18,3
7040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
7041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3503175326745075e-26,0.0,2.6195998974813172e-20,4
7042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7044,0.0,1.272182403432389e-38,3.6181253329381435e-25,3.084040438457259e-36,0.0,0.0,0.0,0.0,1.0,1.5981401120509762e-32,8
7045,7.927844608612316e-30,1.8389802991299737e-22,7.01456714978857e-14,8.143754860937924e-16,5.798574351100055e-19,6.657769103316404e-26,2.975651391101672e-20,1.0,8.24739717708925e-15,2.7118297191153218e-11,7
7046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9460495521350106e-36,0.0,2
7047,0.0,0.0,2.8267448772139486e-33,4.804547091415568e-34,0.0,0.0,1.9000244918168765e-26,0.0,1.0,1.5653957177386232e-31,8
7048,0.0,0.0,0.0,0.0,1.0607101539171478e-27,0.0,0.0,0.0,5.391634289778009e-38,1.0,9
7049,0.0,0.0,0.0,0.0,7.77525299968114e-36,0.0,0.0,0.0,0.0,1.0,9
7050,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7051,0.0,0.0,0.0,0.0,3.1390809200765333e-27,0.0,0.0,1.8429616723152375e-30,4.4811194417273e-25,1.0,9
7052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
7054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.546385336141213e-25,4
7055,0.0,1.0,2.1213373072037633e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313072264595418e-37,0.0,0
7058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7059,1.4146766062428574e-30,1.2383771860206556e-31,5.857253724853838e-23,1.1275343693878343e-30,2.9940295063150086e-27,3.9709846743658985e-28,8.651554622161792e-35,2.149916891144394e-25,1.0,4.839480557926205e-18,8
7060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7061,0.0,0.0,0.0,4.670966893402983e-16,0.0,1.0,0.0,0.0,3.203128835564948e-36,0.0,5
7062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7063,0.0,0.0,0.0,0.0,1.2666767893387359e-30,0.0,0.0,0.0,0.0,1.0,9
7064,0.0,2.860103695288289e-38,0.934420645236969,4.126160315041297e-23,4.116405351604508e-34,0.065579354763031,1.5274508259217634e-29,5.979787520184188e-13,6.992281795002626e-20,0.0,2
7065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7067,0.0,6.6045051359424755e-31,1.0,1.0571631569130518e-20,2.6781001920929144e-37,4.39238157864133e-34,6.239297106949048e-38,6.201482912235153e-20,4.819158384637002e-19,2.170870236353798e-36,2
7068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4230525347023763e-24,5
7069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7070,0.0,0.0,0.0,0.0,4.344422786660223e-34,0.0,0.0,0.0,0.0,1.0,9
7071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7123861628855407e-37,0.0,1.6122120715572933e-16,4
7072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7073,0.0,0.0,3.4110694814365283e-34,1.6778184839520676e-37,6.209813956804166e-28,6.0214585273414e-31,0.0,2.3313120741340603e-16,1.199081306187109e-32,1.0,9
7074,0.0,0.0,0.0,0.0,4.744139965631892e-25,0.0,0.0,1.0,0.0,3.877172286408484e-38,7
7075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7076,6.529355239195957e-38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.47657239198383e-33,0.0,5
7078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
7080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7082,0.0,0.0,2.1519419217956005e-34,1.0,0.0,1.956936649940984e-35,0.0,0.0,0.0,0.0,3
7083,1.0,0.0,2.5657872636368272e-36,0.0,0.0,0.0,3.5639752086944116e-25,0.0,0.0,3.446706294577121e-30,0
7084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7677021484733802e-35,7
7087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7089,8.100337470278691e-26,4.142920532209793e-17,3.3116226232608736e-13,2.856053813045899e-14,1.0634797073810185e-30,1.033873857039818e-17,7.954591271588976e-23,2.8874967835999858e-31,1.0,1.1634592635003767e-30,8
7090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7092,2.097876496505585e-23,2.5115064960111893e-33,5.25214711025365e-19,8.811226734906086e-07,5.5423292738803875e-15,2.9462404738112014e-10,1.503428196168811e-27,1.8634875686984742e-06,1.8082365845547427e-13,0.9999972581863403,9
7093,0.0,0.0,0.0,8.243240651525512e-31,0.0,1.0,0.0,0.0,0.0,2.8018838843375074e-31,5
7094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
7095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7096,0.0,0.0,5.13756033621464e-36,0.0,0.0,0.0,0.0,1.0,0.0,1.7006888183493955e-36,7
7097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.163126889863627e-36,0.0,0.0,2
7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6796207169084813e-31,7
7099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0183656608050285e-18,0.0,2
7101,1.0,0.0,6.65562768674664e-21,0.0,0.0,0.0,7.933055663466687e-28,0.0,0.0,0.0,0
7102,0.0,0.0,0.0,0.0,2.312186172534779e-27,0.0,0.0,3.933418245613009e-26,0.0,1.0,9
7103,0.0,0.0,2.9678716747259604e-37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7105,0.0,0.0,0.0,3.1296915301151594e-29,0.0,1.0,0.0,0.0,0.0,2.6212484322093596e-28,5
7106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7107,0.0,0.0,0.0,1.0,0.0,4.1261643035220336e-20,0.0,0.0,0.0,0.0,3
7108,9.494699182247564e-35,0.0,0.0,6.644626557375905e-26,3.9581988693317785e-31,0.0,0.0,3.9944606063913405e-19,3.811287089998778e-30,1.0,9
7109,1.0,0.0,2.767045145830635e-38,0.0,0.0,0.0,1.6705124500707094e-37,0.0,0.0,0.0,0
7110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8678758099413025e-37,0.0,1.9920271487026964e-13,4
7111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7112,5.634354474895586e-21,6.293373909731381e-36,1.1832911306799667e-17,1.8520164385811953e-24,1.1781654232962206e-17,1.5271048121066328e-31,1.1371770662475863e-35,1.4615611738388076e-15,2.2094141399440404e-17,1.0,9
7113,0.0,1.0,9.290831842410886e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7114,0.0,0.0,0.0,0.0,6.853318198591845e-21,1.9774209160914307e-37,0.0,1.3062093063355822e-20,5.456820674367679e-20,1.0,9
7115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7116,1.0,0.0,7.506689908312868e-19,8.056009716295818e-37,2.66575757600381e-29,1.033592782429474e-34,2.9035059841039475e-28,2.0238657390084804e-30,1.3152121725811749e-23,2.433663337108529e-28,0
7117,1.0,0.0,3.583093355769695e-29,0.0,0.0,0.0,0.0,1.8644787437587342e-31,6.713851596755842e-34,2.6051971098387974e-22,0
7118,0.0,0.0,0.0,0.0,0.0,8.658855773695093e-34,4.148137064024798e-18,0.0,1.0,0.0,8
7119,0.0,0.0,2.177566918041809e-33,3.3570585006698693e-34,0.0,3.23648735479697e-29,2.950655041533573e-38,0.0,1.0,6.988062988031604e-28,8
7120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
7121,0.0,0.0,0.0,8.259562418798544e-27,0.0,8.426730960200471e-37,1.0155741343339621e-36,0.0,1.0,1.3453924516117193e-27,8
7122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
7124,0.0,0.0,0.0,5.209430176694482e-38,1.3120351141714878e-23,3.2486661298463477e-32,0.0,1.7974925516461392e-20,1.086327897412795e-20,1.0,9
7125,0.0,0.0,0.0,0.0,5.752896403699111e-20,0.0,0.0,0.9999997615814209,4.6853765612440126e-27,2.7880568609361944e-07,7
7126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.526331251525129e-34,8
7127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.344351417177323e-37,0.0,2
7128,0.0,0.0,0.0,0.6122969388961792,0.0,0.38770297169685364,0.0,0.0,2.344182517221219e-25,2.992171668856486e-13,3
7129,0.0,2.1556720500607977e-34,0.0,0.0,1.0,0.0,8.224593320409985e-36,0.0,8.813293206344497e-09,3.6157586798778174e-14,4
7130,0.0,0.0,1.0,1.4402859586634396e-22,1.856843376626697e-29,0.0,0.0,4.492197454862364e-23,1.9644796046731236e-24,5.311407150098485e-38,2
7131,0.0,0.0,0.0,0.0,0.0,1.0,1.172872832223892e-19,0.0,0.0,0.0,5
7132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
7133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9849048633099746e-35,1.254324990083429e-36,0.0,1
7136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5372294342878358e-29,0.0,1.0,9
7137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
7139,0.0,0.0,0.0,0.0,5.54755760542683e-19,7.433944999529579e-32,0.0,3.181274809595751e-26,8.44176059248478e-36,1.0,9
7140,0.0,5.166629427593824e-35,0.0,3.401408719128085e-07,0.0,0.9999996423721313,1.8566669244186577e-35,0.0,5.5228959392465974e-18,1.826873666594765e-25,5
7141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2844781709938336e-36,7
7142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
7143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.968390090203401e-38,0.0,0.0,1
7144,0.0,0.0,1.0,3.131460737510322e-28,0.0,0.0,0.0,2.4018354188475855e-28,6.599006361448425e-26,0.0,2
7145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
7147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6515308198053723e-35,4
7149,0.0,0.0,2.661408182501226e-22,1.0827897129492079e-29,4.432199155210462e-29,4.874857850722947e-08,1.0,3.412865554152638e-34,1.0306509374947567e-28,0.0,6
7150,0.0,0.0,0.0,0.0,0.0,1.0,1.2022183248916463e-10,0.0,9.060331929156007e-10,0.0,5
7151,0.0,5.1868181298094644e-33,0.0,0.0,1.0,0.0,1.4205775510177733e-36,5.477506644398974e-36,1.832408018882956e-26,8.499691869659574e-15,4
7152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
7153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
7154,0.0,0.0,0.0,0.0,0.04877665266394615,0.0,0.0,8.449382659600053e-25,0.0,0.9512233734130859,9
7155,0.0,0.0,1.0818081456684392e-12,1.245849410743923e-16,5.730275984159486e-34,6.382935243319983e-34,0.0,1.0,9.570917192461281e-13,1.9951491361615324e-24,7
7156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
